0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,label
0.35906926,0.5025708,0.33440349,0.52534384,0.33245513,0.485135,0.34593475,0.55041075,0.3422379,0.46758562,0.4969549,0.58687425,0.48205423,0.43159342,0.7093244,0.5669625,0.6996291,0.43539992,0.884085,0.53362226,0.87918067,0.4487022,0.8658165,0.5449667,0.86639774,0.44159046,0.7516504,0.7099334,0.7818633,0.28884077,0.95445967,0.52833647,0.94494945,0.4521168,baddha konasana
0.29743946,0.5144235,0.2598578,0.5469555,0.25919473,0.48475388,0.23919934,0.59351563,0.23670648,0.43897,0.41423464,0.68204194,0.42980427,0.34342808,0.6460975,0.65860605,0.65333587,0.363708,0.8159082,0.61089057,0.8072294,0.41276503,0.7720406,0.5988116,0.7751849,0.41756403,0.76624984,0.97688043,0.7661054,0.044124085,0.88138753,0.60697746,0.87579226,0.425055,baddha konasana
0.17626065,0.50134975,0.14650375,0.5261286,0.1460131,0.47680286,0.16348112,0.5521491,0.16251479,0.4593169,0.34034345,0.60784495,0.33943513,0.397894,0.5963297,0.5848036,0.5902151,0.40710047,0.83688325,0.5840626,0.82674736,0.4258311,0.7181644,0.54804564,0.7213395,0.4334511,0.7016643,0.79988664,0.7474229,0.20817503,0.87918735,0.5677754,0.879394,0.43765587,baddha konasana
0.19026704,0.48165005,0.15472162,0.5093589,0.15713234,0.4544376,0.16859005,0.5443784,0.17131746,0.42838186,0.36461264,0.61256444,0.36710215,0.35771343,0.63233495,0.59032995,0.6250906,0.385799,0.8531949,0.5742411,0.84887064,0.40783912,0.7777975,0.5605658,0.7751354,0.42275524,0.7958043,0.870629,0.79482734,0.12324009,0.9078617,0.5581221,0.9141458,0.4341104,baddha konasana
0.21418487,0.49280152,0.18653442,0.51556385,0.1888001,0.46758494,0.20952843,0.5421374,0.21281932,0.43907574,0.40733746,0.61028886,0.4049907,0.37066263,0.6555964,0.55798465,0.66037714,0.3991632,0.86230654,0.53751695,0.85807717,0.4125404,0.7687073,0.5571583,0.76504594,0.4200996,0.6907088,0.7476734,0.6831144,0.21323545,0.90162927,0.5413316,0.90221804,0.4239569,baddha konasana
0.33913913,0.5074068,0.31446922,0.52732253,0.31479666,0.48628905,0.32618186,0.55592376,0.33049315,0.4693535,0.4659897,0.58361715,0.45177713,0.42358074,0.6651236,0.5653562,0.65014064,0.43870598,0.78840035,0.53699803,0.7722708,0.46374962,0.75010675,0.54170245,0.74775434,0.44626987,0.6320635,0.69872606,0.6485753,0.2873919,0.8407692,0.5479671,0.8406127,0.4464475,baddha konasana
0.35227272,0.5030633,0.314352,0.53207934,0.31393427,0.46975344,0.3279701,0.5645979,0.3277787,0.42732966,0.48623958,0.62181777,0.4655209,0.35090217,0.7190771,0.7291753,0.67888916,0.21146223,0.80021566,0.56491673,0.7902416,0.37476137,0.7485544,0.5446062,0.74430865,0.37919086,0.7444891,0.8425618,0.69803905,0.08475998,0.84406936,0.5291292,0.8378968,0.4089708,baddha konasana
0.009995394,0.49872294,-0.0023530943,0.5633331,0.0024371361,0.44308737,-0.0204204,0.630885,-0.0051058894,0.34366533,0.008146371,0.6781418,0.010162491,0.32050583,0.33201677,0.6682349,0.36258474,0.3445515,0.6009226,0.60539776,0.6048616,0.4084037,0.5726564,0.607466,0.5692086,0.4007569,0.5116409,0.9790658,0.50282955,0.027787544,0.7157577,0.5949458,0.7113898,0.40527523,baddha konasana
0.24732397,0.4822578,0.21006775,0.50654936,0.2141342,0.45457387,0.20523943,0.5403071,0.21223181,0.41518092,0.38343343,0.6203135,0.40986493,0.34552398,0.62180334,0.6108198,0.64620924,0.38877985,0.8386621,0.5912996,0.8422765,0.42889237,0.7675064,0.56983805,0.7751051,0.41840538,0.789771,0.878383,0.85653144,0.12093282,0.89101684,0.5506771,0.8938915,0.46410775,baddha konasana
0.19828132,0.49168125,0.16221483,0.5184708,0.16420466,0.46263877,0.1755281,0.5558579,0.17518023,0.43414557,0.40042502,0.623165,0.3937151,0.35746786,0.6681639,0.6006702,0.6507211,0.3871975,0.8477286,0.550531,0.83107096,0.41322476,0.82180667,0.5683978,0.8181824,0.4048216,0.75393105,0.8102542,0.7145391,0.16992009,0.92200565,0.5490265,0.9352513,0.41270316,baddha konasana
0.2724484,0.40098986,0.2460399,0.422152,0.24818146,0.3794205,0.26312515,0.451578,0.26479244,0.36326045,0.40763393,0.4934256,0.41043982,0.31586713,0.61337435,0.48357356,0.6103174,0.30448925,0.77273434,0.4547009,0.7847625,0.30222407,0.7575278,0.44155177,0.7503521,0.3412616,0.7331813,0.634656,0.7120886,0.1621113,0.84479505,0.42637295,0.8360671,0.3283346,baddha konasana
0.18668434,0.48305392,0.15420249,0.50891775,0.15655123,0.4573143,0.16785133,0.54206324,0.17070234,0.4346719,0.36680758,0.59833723,0.36647236,0.37858734,0.6335856,0.5768291,0.6252585,0.39720696,0.85269266,0.5624545,0.8465352,0.42205033,0.7808278,0.55020833,0.7757576,0.43193582,0.7921343,0.81982476,0.79294026,0.17632858,0.91052973,0.5522882,0.90999,0.43596923,baddha konasana
0.17655061,0.49969694,0.14963757,0.5220911,0.14880969,0.47838902,0.16922182,0.5431508,0.1642494,0.4608075,0.339503,0.5915863,0.33596355,0.4089254,0.58270496,0.5773665,0.58138573,0.4180997,0.8317503,0.5786091,0.8269841,0.43370977,0.7236152,0.54497653,0.7263017,0.44007638,0.7034244,0.7578902,0.7458763,0.25027308,0.8817458,0.56262964,0.8785083,0.44785276,baddha konasana
0.26213175,0.5005838,0.23122726,0.52892995,0.22930971,0.48200625,0.1681843,0.5805567,0.15645401,0.45029435,0.29435194,0.67608476,0.22906218,0.40816933,0.4824261,0.7218171,0.41960007,0.42874,0.6864364,0.7286295,0.66832465,0.41221195,0.6958423,0.64274395,0.68440616,0.47647387,0.79722625,0.9055105,0.7154111,0.20018774,0.8747093,0.58819544,0.8632472,0.4497944,baddha konasana
0.32493362,0.46634266,0.30955166,0.46493128,0.31136015,0.44694072,0.31938174,0.45027375,0.32460475,0.40618172,0.3986911,0.4675829,0.3999263,0.39325306,0.39869124,0.5453365,0.386613,0.4808611,0.32571426,0.5615992,0.31797478,0.5441355,0.63918036,0.42861313,0.63739246,0.36573482,0.66085666,0.5149979,0.7387752,0.26719445,0.70955163,0.41185424,0.7196952,0.40732065,baddha konasana
0.35179117,0.52495474,0.3340675,0.53926915,0.33381584,0.5059594,0.34465262,0.5551926,0.3450347,0.48663852,0.46986568,0.58671576,0.47380146,0.45121425,0.63314265,0.6176934,0.63554794,0.4198212,0.72826296,0.58166623,0.74146706,0.46458113,0.7363171,0.55922705,0.7367711,0.4806936,0.7015722,0.6821155,0.6798839,0.35975406,0.7865329,0.5497831,0.79487765,0.49343213,baddha konasana
0.36824617,0.49735317,0.32781923,0.52094793,0.33465618,0.46123415,0.28167546,0.5570083,0.293255,0.43107146,0.4070167,0.6367365,0.42046955,0.3687639,0.70344263,0.63364357,0.7049032,0.3852709,0.8894417,0.5767392,0.90361995,0.4369113,0.85327274,0.5789268,0.8538892,0.41995502,0.7933373,0.8603096,0.7777504,0.16459809,0.95874625,0.5508425,0.95465577,0.4438478,baddha konasana
0.34577632,0.4711749,0.3163664,0.49153188,0.32020786,0.44672653,0.29856932,0.51487374,0.29844424,0.41596043,0.44153395,0.5689171,0.44561118,0.36633667,0.64839983,0.5534375,0.654316,0.374626,0.8149472,0.5312026,0.8150396,0.40895388,0.7834435,0.51996714,0.7798841,0.40400124,0.81643677,0.74283725,0.8119197,0.1889643,0.86036825,0.48392677,0.85940695,0.43914405,baddha konasana
0.36729294,0.47517535,0.34636092,0.478508,0.34604445,0.4553773,0.3381828,0.45460358,0.33778453,0.40201873,0.44986197,0.4779481,0.4722139,0.35882634,0.6333469,0.49391294,0.6595935,0.40007418,0.766168,0.53038895,0.79155403,0.46764985,0.74164605,0.47232175,0.75373304,0.3831993,0.7368005,0.63822824,0.763804,0.3107046,0.8250295,0.47421688,0.83039284,0.4942615,baddha konasana
0.31421345,0.51757336,0.28605148,0.5385749,0.28919116,0.49626014,0.27280736,0.5670473,0.27123663,0.4740737,0.40651083,0.6126824,0.4190979,0.4245017,0.5949603,0.60138345,0.6023524,0.43660066,0.73617274,0.57993793,0.72559935,0.46490318,0.7038694,0.5663136,0.70390576,0.4591383,0.6968403,0.7713792,0.6939527,0.26266396,0.7895851,0.5528718,0.7934909,0.4899947,baddha konasana
0.30163872,0.6204541,0.25068998,0.642976,0.2552407,0.57933396,0.24975316,0.6424932,0.251267,0.507831,0.42164296,0.65588194,0.39280376,0.40981883,0.71165514,0.74229306,0.73814654,0.30030727,0.80589867,0.639697,0.8332422,0.4566005,0.7380193,0.5260776,0.72989833,0.36911258,0.70337796,0.74832517,0.64934087,0.13934754,0.83401304,0.5638724,0.8324857,0.4481352,baddha konasana
0.22501157,0.49059469,0.19626057,0.51424015,0.1982498,0.463184,0.2183271,0.54058623,0.22179875,0.44175553,0.39281905,0.5968568,0.3888264,0.37888595,0.59646714,0.58472675,0.60940075,0.38796154,0.7912133,0.54775685,0.7881662,0.42560616,0.77998775,0.55465084,0.7770994,0.4121239,0.73478466,0.7971411,0.7194184,0.18262787,0.86198026,0.5386639,0.8573736,0.42718711,baddha konasana
0.2605397,0.5314712,0.23290841,0.5568854,0.2353765,0.5083353,0.26019698,0.5869352,0.26003435,0.48902038,0.42028683,0.6313647,0.4165533,0.4505026,0.6488602,0.6791493,0.64216614,0.3811907,0.62314934,0.5660479,0.6288373,0.5201205,0.8525074,0.5931055,0.84119874,0.48494914,0.59796506,0.7340456,0.6014253,0.34770212,0.91295886,0.6586831,0.9128513,0.41565055,malasana
0.37419683,0.4401369,0.354641,0.46020922,0.35429674,0.4492471,0.36883903,0.5107805,0.36405903,0.49107164,0.48345768,0.5287645,0.48550013,0.4670522,0.67968285,0.48950645,0.60569537,0.45948339,0.63025,0.43349817,0.617629,0.43119675,0.7136741,0.6140135,0.70328265,0.54499805,0.567605,0.52931446,0.54797864,0.4947434,0.83799833,0.5767207,0.79081756,0.51654303,malasana
0.29474342,0.4326044,0.27460688,0.4482314,0.27420864,0.4465227,0.2987818,0.49529773,0.29532385,0.49332926,0.4335106,0.5029902,0.43578961,0.5034306,0.64037496,0.49827725,0.6284283,0.5011488,0.6387762,0.4309336,0.63807726,0.432768,0.78445095,0.6285972,0.7728339,0.6178223,0.64291763,0.49541083,0.62239444,0.5014911,0.907445,0.551976,0.8644661,0.5269757,malasana
0.2905794,0.4184503,0.27060816,0.44375736,0.2708222,0.40805072,0.30003837,0.4900728,0.28859037,0.41775128,0.44174185,0.53443164,0.45603776,0.3769788,0.65191513,0.5629151,0.61550426,0.31943166,0.6570609,0.4455936,0.6620608,0.36876595,0.80001986,0.53207695,0.7988034,0.43384632,0.62173873,0.6086054,0.5939084,0.292588,0.9003874,0.5836702,0.86735594,0.3772562,malasana
0.25875482,0.53268707,0.23214017,0.5568884,0.23506097,0.509294,0.25967792,0.5862749,0.26140103,0.48973903,0.42212483,0.6299517,0.41539332,0.45018396,0.6388602,0.6864288,0.64327496,0.3843613,0.6223267,0.5706655,0.62479526,0.5232445,0.8502996,0.5967652,0.83966434,0.48391226,0.595059,0.73079985,0.60296047,0.34618965,0.9089284,0.6572339,0.91108286,0.41766575,malasana
0.43438154,0.4961372,0.404068,0.52207875,0.40746087,0.4681734,0.41400865,0.5585728,0.4143603,0.44350126,0.4944082,0.64244705,0.4922777,0.36971077,0.6686894,0.73074996,0.6526588,0.27045426,0.7036591,0.5464512,0.6936423,0.44856188,0.72164905,0.5923161,0.71761274,0.43520522,0.6134547,0.7970799,0.6289755,0.20721847,0.85807335,0.75888425,0.85526705,0.27256292,malasana
0.24787353,0.5040914,0.21626794,0.53360254,0.21841002,0.47341165,0.23451208,0.5734906,0.23319435,0.43400818,0.38081554,0.6552112,0.39184403,0.35664868,0.61834013,0.73198956,0.62993246,0.29790702,0.7917266,0.71620846,0.7996894,0.31348336,0.68276,0.59642017,0.69087064,0.4371037,0.57209986,0.7763861,0.57425886,0.22800042,0.8589812,0.7153641,0.862479,0.31924498,malasana
0.38320765,0.3834929,0.36003196,0.36919078,0.36447975,0.3793623,0.36742347,0.3207767,0.3792326,0.3525963,0.45737183,0.28564137,0.510177,0.31222016,0.6087134,0.34597114,0.6969587,0.36888927,0.61993635,0.39916617,0.6357796,0.39723545,0.7440008,0.20803164,0.77591646,0.20197512,0.5492765,0.3096008,0.557733,0.30560648,0.7705748,0.2781452,0.81026524,0.2397249,malasana
0.29899037,0.6751136,0.2691098,0.6891779,0.25919348,0.65028936,0.26159814,0.65763783,0.24214575,0.5673685,0.3975391,0.6681539,0.38669,0.4365328,0.5706253,0.78793603,0.6452464,0.435099,0.5658711,0.73382884,0.5744402,0.6403618,0.6702124,0.4592218,0.6721658,0.27909124,0.4982112,0.7340076,0.5138504,0.32715023,0.7449158,0.6192629,0.80161667,0.32993668,malasana
0.30352563,0.38151324,0.2855994,0.39954704,0.2849886,0.398113,0.3081283,0.4513816,0.30812493,0.45053658,0.38686675,0.4502284,0.38453105,0.45958358,0.49187365,0.34248918,0.4969943,0.35576585,0.5410974,0.2542319,0.5323279,0.26519087,0.65743244,0.58723265,0.6531019,0.5827017,0.49538526,0.36576596,0.4989844,0.3716117,0.76182485,0.46517122,0.7513698,0.4611294,malasana
0.25875482,0.53268707,0.23214017,0.5568884,0.23506097,0.509294,0.25967792,0.5862749,0.26140103,0.48973903,0.42212483,0.6299517,0.41539332,0.45018396,0.6388602,0.6864288,0.64327496,0.3843613,0.6223267,0.5706655,0.62479526,0.5232445,0.8502996,0.5967652,0.83966434,0.48391226,0.595059,0.73079985,0.60296047,0.34618965,0.9089284,0.6572339,0.91108286,0.41766575,malasana
0.37564206,0.44124717,0.3550704,0.4604131,0.3544487,0.4513648,0.36909816,0.5113907,0.36379775,0.49627683,0.47799504,0.53303325,0.48327836,0.47012404,0.6751741,0.4910967,0.6308039,0.4717525,0.6291518,0.43499017,0.6160955,0.42732322,0.72435546,0.6199483,0.71317244,0.5697397,0.56474656,0.5290299,0.54834247,0.50382566,0.8298306,0.57348627,0.79547155,0.52188784,malasana
0.37564206,0.44124717,0.3550704,0.4604131,0.3544487,0.4513648,0.36909816,0.5113907,0.36379775,0.49627683,0.47799504,0.53303325,0.48327836,0.47012404,0.6751741,0.4910967,0.6308039,0.4717525,0.6291518,0.43499017,0.6160955,0.42732322,0.72435546,0.6199483,0.71317244,0.5697397,0.56474656,0.5290299,0.54834247,0.50382566,0.8298306,0.57348627,0.79547155,0.52188784,malasana
0.37564206,0.44124717,0.3550704,0.4604131,0.3544487,0.4513648,0.36909816,0.5113907,0.36379775,0.49627683,0.47799504,0.53303325,0.48327836,0.47012404,0.6751741,0.4910967,0.6308039,0.4717525,0.6291518,0.43499017,0.6160955,0.42732322,0.72435546,0.6199483,0.71317244,0.5697397,0.56474656,0.5290299,0.54834247,0.50382566,0.8298306,0.57348627,0.79547155,0.52188784,malasana
0.37923443,0.5133376,0.35620326,0.53358144,0.3566245,0.4882449,0.3721982,0.54897565,0.37570244,0.4481761,0.51328534,0.5924046,0.4968048,0.37860274,0.7041659,0.6854457,0.6898789,0.2957588,0.71325475,0.5212681,0.70944685,0.44998756,0.7914196,0.52905184,0.7927041,0.41491884,0.6613792,0.7241146,0.645995,0.25078174,0.8502273,0.61544454,0.86304235,0.35337853,malasana
0.25203744,0.4350205,0.22035272,0.4603257,0.21963915,0.40512714,0.22017534,0.4802681,0.21401197,0.3572953,0.40736875,0.5753912,0.40211773,0.24720244,0.6712055,0.6390408,0.68393296,0.2026728,0.63751197,0.4671326,0.6260613,0.38997993,0.7532577,0.48186052,0.76378095,0.33290598,0.5394801,0.66867656,0.5463783,0.15496448,0.8543048,0.5452756,0.8519627,0.24454829,malasana
0.3219375,0.5101057,0.29597268,0.5213467,0.29628462,0.4864893,0.29183248,0.5211933,0.2937414,0.44648185,0.39984637,0.55735534,0.41073158,0.3918101,0.58118683,0.6089796,0.5970783,0.34135762,0.5942824,0.604278,0.62874365,0.4697508,0.748139,0.514775,0.74556994,0.41854307,0.523464,0.6509596,0.52886873,0.3112565,0.7961809,0.60705537,0.8006425,0.35241115,malasana
0.3219375,0.5101057,0.29597268,0.5213467,0.29628462,0.4864893,0.29183248,0.5211933,0.2937414,0.44648185,0.39984637,0.55735534,0.41073158,0.3918101,0.58118683,0.6089796,0.5970783,0.34135762,0.5942824,0.604278,0.62874365,0.4697508,0.748139,0.514775,0.74556994,0.41854307,0.523464,0.6509596,0.52886873,0.3112565,0.7961809,0.60705537,0.8006425,0.35241115,malasana
0.36130857,0.50677675,0.33389977,0.5292161,0.33714724,0.48418498,0.34794694,0.5623575,0.3547867,0.4612938,0.48365268,0.639009,0.48674563,0.39429253,0.66496414,0.7232302,0.6627608,0.30773517,0.6581538,0.5677053,0.66177905,0.4909529,0.798626,0.5695478,0.7992014,0.44792214,0.66070575,0.77488804,0.65293545,0.25187877,0.8647047,0.666902,0.87085915,0.35849768,malasana
0.18656175,0.48222086,0.15472887,0.50668,0.15664409,0.45609912,0.17622063,0.5337797,0.18083921,0.42926627,0.3469148,0.59264356,0.3488749,0.378659,0.58925325,0.6810481,0.5941016,0.30134046,0.5972441,0.5196818,0.59891427,0.4626984,0.77203244,0.54795945,0.77369905,0.4188452,0.5222231,0.71497655,0.5096885,0.27415764,0.89556944,0.6524224,0.8801783,0.325324,malasana
0.30659857,0.48146448,0.2856855,0.50092584,0.28581387,0.46063954,0.29643545,0.5312703,0.29647607,0.44293267,0.40541473,0.5851102,0.41581017,0.39025584,0.5413665,0.661812,0.55351555,0.2945908,0.580298,0.53215367,0.56951094,0.4355851,0.7164104,0.5374356,0.71626526,0.4274414,0.50663114,0.7008891,0.5260984,0.27071336,0.7293584,0.632771,0.7360932,0.34358326,malasana
0.41599286,0.48689535,0.38797557,0.51049125,0.3875012,0.46402022,0.37241676,0.542379,0.3721016,0.43565676,0.4877696,0.6097143,0.4893604,0.37487453,0.6728,0.6781364,0.6727856,0.29922128,0.69913626,0.5390597,0.70264286,0.44942504,0.8128345,0.5515487,0.81845194,0.4264922,0.6533078,0.74907357,0.67106336,0.24057168,0.88316065,0.6463183,0.8876589,0.34592736,malasana
0.43438154,0.4961372,0.404068,0.52207875,0.40746087,0.4681734,0.41400865,0.5585728,0.4143603,0.44350126,0.4944082,0.64244705,0.4922777,0.36971077,0.6686894,0.73074996,0.6526588,0.27045426,0.7036591,0.5464512,0.6936423,0.44856188,0.72164905,0.5923161,0.71761274,0.43520522,0.6134547,0.7970799,0.6289755,0.20721847,0.85807335,0.75888425,0.85526705,0.27256292,malasana
0.29899037,0.6751136,0.2691098,0.6891779,0.25919348,0.65028936,0.26159814,0.65763783,0.24214575,0.5673685,0.3975391,0.6681539,0.38669,0.4365328,0.5706253,0.78793603,0.6452464,0.435099,0.5658711,0.73382884,0.5744402,0.6403618,0.6702124,0.4592218,0.6721658,0.27909124,0.4982112,0.7340076,0.5138504,0.32715023,0.7449158,0.6192629,0.80161667,0.32993668,malasana
0.18656175,0.48222086,0.15472887,0.50668,0.15664409,0.45609912,0.17622063,0.5337797,0.18083921,0.42926627,0.3469148,0.59264356,0.3488749,0.378659,0.58925325,0.6810481,0.5941016,0.30134046,0.5972441,0.5196818,0.59891427,0.4626984,0.77203244,0.54795945,0.77369905,0.4188452,0.5222231,0.71497655,0.5096885,0.27415764,0.89556944,0.6524224,0.8801783,0.325324,malasana
0.23363844,0.49711445,0.19842309,0.5174168,0.20216034,0.47136086,0.19470821,0.543673,0.20267786,0.44108385,0.3362414,0.5986401,0.35013464,0.39368856,0.5439307,0.68274224,0.5749892,0.325444,0.5787727,0.5374892,0.59218365,0.47993085,0.6776515,0.5556167,0.6803727,0.4299955,0.71064115,0.70691824,0.7301867,0.31728637,0.86651254,0.5955372,0.8964163,0.41052827,malasana
0.23363844,0.49711445,0.19842309,0.5174168,0.20216034,0.47136086,0.19470821,0.543673,0.20267786,0.44108385,0.3362414,0.5986401,0.35013464,0.39368856,0.5439307,0.68274224,0.5749892,0.325444,0.5787727,0.5374892,0.59218365,0.47993085,0.6776515,0.5556167,0.6803727,0.4299955,0.71064115,0.70691824,0.7301867,0.31728637,0.86651254,0.5955372,0.8964163,0.41052827,malasana
0.25230652,0.5005672,0.22391501,0.52699244,0.22484855,0.4730311,0.24250694,0.559447,0.24387078,0.44410384,0.39409992,0.6325662,0.40152168,0.38331747,0.6233176,0.7187561,0.64531714,0.29566467,0.67194825,0.54655135,0.6843796,0.46609953,0.77961767,0.5840724,0.7857486,0.43433914,0.5950768,0.7792251,0.5718545,0.22497028,0.9077755,0.6504389,0.90817255,0.3627641,malasana
0.19360985,0.48819467,0.16664888,0.51426876,0.17092113,0.4611717,0.20180644,0.54559606,0.20563953,0.43857247,0.39097536,0.5918426,0.39626816,0.39091983,0.5821565,0.66913456,0.59934264,0.31129342,0.5791786,0.5115865,0.57748634,0.44429088,0.8200758,0.54728556,0.81119865,0.42863783,0.5835252,0.68672824,0.5776908,0.28345144,0.8920389,0.63002205,0.90568405,0.35902458,malasana
0.25149313,0.57597476,0.22825177,0.57183623,0.22901163,0.55753714,0.23680143,0.53671324,0.24146156,0.5014277,0.3676486,0.5620717,0.38480428,0.47378632,0.5323356,0.6007205,0.5758653,0.47028697,0.5514793,0.5879421,0.54798025,0.5756758,0.68376786,0.50322694,0.6916738,0.40997863,0.511649,0.6048055,0.56144387,0.44786224,0.72612715,0.53102475,0.7648739,0.44324332,malasana
0.2307885,0.45772925,0.20100643,0.48371235,0.20089969,0.43396908,0.2057411,0.51546806,0.2033898,0.3999385,0.3467316,0.5939574,0.34976986,0.32795605,0.5566383,0.68239695,0.5641596,0.22724809,0.5811022,0.52348286,0.59311014,0.3968472,0.6779487,0.5447393,0.676959,0.40045232,0.52164817,0.75232947,0.5444968,0.20181349,0.7932905,0.619041,0.78963584,0.3315961,malasana
0.29531994,0.49241862,0.27209982,0.509824,0.27264148,0.47351944,0.286281,0.53288317,0.2900041,0.45053077,0.4434918,0.57492113,0.4350787,0.40977275,0.6329826,0.63438344,0.63463736,0.35261953,0.6092405,0.51805925,0.60885847,0.47861317,0.7839323,0.52456135,0.78712934,0.4273516,0.6008239,0.66510415,0.59284705,0.31817526,0.8509488,0.59303176,0.8411023,0.371425,malasana
0.25447503,0.34940737,0.23739621,0.35970226,0.23507115,0.36005473,0.24369536,0.40260017,0.23923701,0.4043668,0.33696082,0.43475923,0.33321953,0.43006197,0.50467736,0.35102963,0.4879911,0.36384153,0.39632145,0.36013523,0.3965126,0.3608736,0.5663261,0.60880995,0.5537492,0.5824932,0.62777555,0.4310674,0.59978807,0.43111986,0.86363333,0.5218157,0.7550631,0.49548,malasana
0.25067133,0.49051264,0.22295277,0.5131179,0.22256288,0.47037742,0.23018204,0.544665,0.23144503,0.44579577,0.385479,0.59296185,0.39822066,0.38435808,0.60413086,0.65355504,0.6192692,0.34629536,0.6381671,0.54653174,0.64074814,0.4797895,0.6195788,0.55283296,0.6222187,0.44414303,0.5057302,0.67359364,0.49372792,0.31451035,0.78585666,0.598229,0.7840121,0.37669966,malasana
0.28678662,0.4998612,0.2624743,0.517357,0.26363975,0.4815621,0.2738533,0.54017305,0.27728578,0.46320578,0.39452812,0.5749714,0.39505363,0.4219811,0.583513,0.64723945,0.57194287,0.34166834,0.52748775,0.52134895,0.5319005,0.48305923,0.7088885,0.53910124,0.71907794,0.4455268,0.52790016,0.6683067,0.528998,0.32346404,0.7890718,0.6252165,0.78093845,0.37879848,malasana
0.21062401,0.48078123,0.18358204,0.5092385,0.1854919,0.45593095,0.20817794,0.5410797,0.2138664,0.42311642,0.37086287,0.6143334,0.38585213,0.36168367,0.5902976,0.71913546,0.60239524,0.26999596,0.5638198,0.52619094,0.5651936,0.46389312,0.7395049,0.56600535,0.74346447,0.42339852,0.53393936,0.75022787,0.5482932,0.23771082,0.81743205,0.6576409,0.81228495,0.33634847,malasana
0.23747113,0.50899595,0.20235582,0.53193486,0.20722735,0.4863554,0.18750176,0.5655275,0.19234523,0.4666493,0.33766055,0.6095433,0.3286675,0.42244777,0.578976,0.6726762,0.5896202,0.36510217,0.6108714,0.55964583,0.6145881,0.50431156,0.73925674,0.5703503,0.7391961,0.44491,0.5676271,0.7154358,0.57747394,0.3140944,0.8897726,0.69754857,0.8883062,0.32652044,malasana
0.1586545,0.64321923,0.1322118,0.6311653,0.13303041,0.6218897,0.1421147,0.5794325,0.1450911,0.5604843,0.29850483,0.6097226,0.30749118,0.5210771,0.46893123,0.62871647,0.5389426,0.53412473,0.5693148,0.65911907,0.58647203,0.6297949,0.70210904,0.4635442,0.7103962,0.3512243,0.59232426,0.6486283,0.5734111,0.5576957,0.86702174,0.51716775,0.90268373,0.42674825,malasana
0.15470855,0.50964195,0.12615874,0.5198766,0.12943208,0.47416365,0.14570172,0.5109909,0.16538325,0.42265517,0.36994871,0.55362636,0.35541654,0.3802205,0.56269956,0.6708745,0.5835924,0.38097176,0.5937965,0.5840399,0.5777368,0.55422264,0.79019254,0.4962286,0.79313505,0.38572517,0.5868489,0.6676267,0.5534931,0.32311535,0.8963681,0.5633607,0.90375763,0.31719914,malasana
0.20055194,0.4630663,0.16003694,0.49924877,0.16310886,0.4275064,0.16930251,0.5539782,0.17266327,0.38577482,0.33709395,0.6551519,0.34181875,0.29288855,0.5594627,0.7938168,0.5800576,0.17444506,0.575408,0.51635635,0.5725798,0.41357312,0.7165284,0.582492,0.71602964,0.3938931,0.56311864,0.87104285,0.57918394,0.091869615,0.86765486,0.7972303,0.86576194,0.22687596,malasana
0.3079286,0.52180576,0.29292622,0.5389727,0.2903721,0.5055558,0.31179556,0.56027055,0.3070978,0.48720777,0.42756537,0.5989647,0.43225142,0.44140667,0.6029825,0.65482897,0.6089003,0.38174546,0.53398967,0.5426877,0.54135346,0.50087625,0.7546866,0.5648291,0.75853765,0.4730506,0.5925461,0.6687095,0.58844674,0.36949694,0.807728,0.63112277,0.8077027,0.41114375,malasana
0.2307885,0.45772925,0.20100643,0.48371235,0.20089969,0.43396908,0.2057411,0.51546806,0.2033898,0.3999385,0.3467316,0.5939574,0.34976986,0.32795605,0.5566383,0.68239695,0.5641596,0.22724809,0.5811022,0.52348286,0.59311014,0.3968472,0.6779487,0.5447393,0.676959,0.40045232,0.52164817,0.75232947,0.5444968,0.20181349,0.7932905,0.619041,0.78963584,0.3315961,malasana
0.26162905,0.50204664,0.23077485,0.52547383,0.23030412,0.48031834,0.23594175,0.54979867,0.23109317,0.45550576,0.3928511,0.5766851,0.3773333,0.41010568,0.5897046,0.60899395,0.611309,0.36319336,0.639514,0.6094694,0.63863367,0.47302562,0.6889821,0.5032589,0.6855599,0.40693647,0.60024494,0.63824344,0.55995554,0.31517717,0.81186575,0.5454279,0.81188875,0.36972165,malasana
0.3219375,0.5101057,0.29597268,0.5213467,0.29628462,0.4864893,0.29183248,0.5211933,0.2937414,0.44648185,0.39984637,0.55735534,0.41073158,0.3918101,0.58118683,0.6089796,0.5970783,0.34135762,0.5942824,0.604278,0.62874365,0.4697508,0.748139,0.514775,0.74556994,0.41854307,0.523464,0.6509596,0.52886873,0.3112565,0.7961809,0.60705537,0.8006425,0.35241115,malasana
0.37564206,0.44124717,0.3550704,0.4604131,0.3544487,0.4513648,0.36909816,0.5113907,0.36379775,0.49627683,0.47799504,0.53303325,0.48327836,0.47012404,0.6751741,0.4910967,0.6308039,0.4717525,0.6291518,0.43499017,0.6160955,0.42732322,0.72435546,0.6199483,0.71317244,0.5697397,0.56474656,0.5290299,0.54834247,0.50382566,0.8298306,0.57348627,0.79547155,0.52188784,malasana
